lance,dv,desc,amount,newt,balance,usd,erate,memo,category,subcat,fragment,who
2025-05-07,2025-05-07,PAG BXVAL- 6519 VIAVERDE,-9.00,D,13548.25,0,0,,,,,
2025-05-08,2025-05-08,DD PT02117362 Colegio Rainha  CRDL084187,-115.00,D,13433.25,0,0,,,,,
2025-05-08,2025-05-08,DD PT02117362 Colegio Rainha  CRDL084314,-124.00,D,13309.25,0,0,,,,,
2025-05-08,2025-05-08,COMPRA 0885 JCLAC POSTO BLC CALDAS DA RAINHA,-277.47,D,13031.78,0,0,,,,,
2025-05-08,2025-05-08,COMPRA 0885 ORTHOLINTO CALDAS DA RA CONTACTLESS,-60.00,D,12971.78,0,0,,,,,
2025-05-09,2025-05-09,"DD PT73101243 MEO, SA         42473235217",-35.79,D,12935.99,0,0,,,,,
2025-05-09,2025-05-09,COMPRA 6519 OSLO ERICEIRA 2655-347  CONTACTLESS,-95.10,D,12840.89,0,0,,,,,
2025-05-09,2025-05-09,COMPRA 6519 VILA SANTN ANA II LISBO CONTACTLESS,-3.85,D,12837.04,0,0,,,,,
2025-05-09,2025-05-09,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,12797.04,0,0,,,,,
2025-05-09,2025-05-09,TRF MB WAY P/ RESPOSTAS INVISIVEIS LDA,-40.00,D,12757.04,0,0,,,,,
2025-05-09,2025-05-09,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-24.47,D,12732.57,0,0,,,,,
2025-05-09,2025-05-09,COMPRA 6519 FARMACIA PERDIGAO CALDA CONTACTLESS,-212.72,D,12519.85,0,0,,,,,
2025-05-09,2025-05-09,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-47.34,D,12472.51,0,0,,,,,
2025-05-09,2025-05-09,COMPRA 6519 CLINIMED OBIDOS OBIDOS  CONTACTLESS,-80.00,D,12392.51,0,0,,,,,
2025-05-09,2025-05-09,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,12392.43,0,0,,,,,
2025-05-09,2025-05-09,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,12392.35,0,0,,,,,
2025-05-12,2025-05-12,COMPRA 6519 MIGUEL MEXIA GAMAS CALD CONTACTLESS,-9.50,D,12382.85,0,0,,,,,
2025-05-12,2025-05-12,COMPRA 6519 HIPER CHINA CALDAS DA R CONTACTLESS,-30.20,D,12352.65,0,0,,,,,
2025-05-12,2025-05-12,COMPRA 6519 PINGO DOCE CALDAS RACAL CONTACTLESS,-42.03,D,12310.62,0,0,,,,,
2025-05-12,2025-05-12,TRF MB WAY P/ ASHLEY JAYE LOEHN,-18.00,D,12292.62,0,0,,,,,
2025-05-12,2025-05-12,TRF MB WAY P/ IRIS SILVA ROCHA,-45.00,D,12247.62,0,0,,,,,
2025-05-12,2025-05-12,TRF MB WAY P/ HUGO MIGUEL SIMOES GOMES CS,-2.70,D,12244.92,0,0,,,,,
2025-05-13,2025-05-13,COMISSAO TRF MBWAY 45.00 APP MB WAY,-0.09,D,12244.83,0,0,,,,,
2025-05-13,2025-05-13,COMPRA 0885 Biju Ericeira PT        CONTACTLESS,-34.00,D,12210.83,0,0,,,,,
2025-05-13,2025-05-13,COMPRA 0885 CHILDRENS WORLD LDA 2500-825 C. RAI,-19.00,D,12191.83,0,0,,,,,
2025-05-13,2025-05-13,COMPRA 0885 GAUCHOS CALDAS DA RAINH CONTACTLESS,-22.00,D,12169.83,0,0,,,,,
2025-05-13,2025-05-13,TRF P/ FONTEMIRA EMPR TURISTICOS URBANOS SA,-221.85,D,11947.98,0,0,,,,,
2025-05-13,2025-05-13,COMPRA 6519 PIMPOES PISCINAS MUCALD CONTACTLESS,-21.00,D,11926.98,0,0,,,,,
2025-05-14,2025-05-14,LEV ATM 6519 CCAM  Caldas Rainha R Coronel Soei,-150.00,D,11776.98,0,0,,,,,
2025-05-14,2025-05-14,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,11736.98,0,0,,,,,
2025-05-14,2025-05-14,TRF MB WAY P/ RESPOSTAS INVISIVEIS LDA,-40.00,D,11696.98,0,0,,,,,
2025-05-14,2025-05-14,TRF MB WAY P/ PELICANO RADIANTE,-787.00,D,10909.98,0,0,,,,,
2025-05-14,2025-05-14,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,10909.9,0,0,,,,,
2025-05-14,2025-05-14,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,10909.82,0,0,,,,,
2025-05-14,2025-05-14,COMISSAO TRF MBWAY 787.00 APP MB WAY,-1.20,D,10908.62,0,0,,,,,
2025-05-14,2025-05-14,IMPOSTO DO SELO,-0.05,D,10908.57,0,0,,,,,
2025-05-15,2025-05-15,PAG BXVAL- 6519 VIAVERDE,-12.50,D,10896.07,0,0,,,,,
2025-05-16,2025-05-16,COMPRA 0885 KID TO KID 2500-216 C D CONTACTLESS,-14.49,D,10881.58,0,0,,,,,
2025-05-16,2025-05-16,TRF P/ Cidade Logica LDA,-611.92,D,10269.66,0,0,,,,,
2025-05-19,2025-05-19,COMPRA 6519 H.M.ROSA UNIPESSOAL CAL CONTACTLESS,-49.97,D,10219.69,0,0,,,,,
2025-05-19,2025-05-19,LEV ATM 6519 BCP   Caldas Rainha Pc da Republic,-150.00,D,10069.69,0,0,,,,,
2025-05-19,2025-05-19,TRF MB WAY P/ IRIS SILVA ROCHA,-45.00,D,10024.69,0,0,,,,,
2025-05-19,2025-05-19,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-80.00,D,9944.69,0,0,,,,,
2025-05-19,2025-05-19,DD CTT - AGUA/GAS 05216908821    PT61111450,-36.60,D,9908.09,0,0,,,,,
2025-05-19,2025-05-19,DD EDP COMERCIAL- 16010011415904 PT34100781,-112.04,D,9796.05,0,0,,,,,
2025-05-19,2025-05-19,COMPRA 6519 LEROY MERLIN 2500-918 B CONTACTLESS,-63.28,D,9732.77,0,0,,,,,
2025-05-20,2025-05-20,COMPRA 6519 Cais do Parque Foz do A CONTACTLESS,-75.60,D,9657.17,0,0,,,,,
2025-05-20,2025-05-20,COMISSAO TRF MBWAY 45.00 APP MB WAY,-0.09,D,9657.08,0,0,,,,,
2025-05-20,2025-05-20,COMISSAO TRF MBWAY 80.00 APP MB WAY,-0.16,D,9656.92,0,0,,,,,
2025-05-20,2025-05-20,IMPOSTO DO SELO,-0.01,D,9656.91,0,0,,,,,
2025-05-20,2025-05-20,TRF P/ Vasiliki Flora,-72.00,D,9584.91,0,0,,,,,
2025-05-20,2025-05-20,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,9544.91,0,0,,,,,
2025-05-20,2025-05-20,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,9544.83,0,0,,,,,
2025-05-21,2025-05-21,BCP4228651 MBWAY WOO 1600-404,-5.00,D,9539.83,0,0,,,,,
2025-05-22,2025-05-22,COMPRA 0885 HOSPITAL DA LUZ SA LISBOA,-19.00,D,9520.83,0,0,,,,,
2025-05-22,2025-05-22,COMPRA 6519 GOOD MART CALDAS DA RAINHA,-10.19,D,9510.64,0,0,,,,,
2025-05-22,2025-05-22,COMPRA 0885 UNIQUE COFFEE CALDAS DA CONTACTLESS,-11.50,D,9499.14,0,0,,,,,
2025-05-22,2025-05-22,PAG BXVAL- 6519 VIAVERDE,-14.10,D,9485.04,0,0,,,,,
2025-05-23,2025-05-23,TRF MB WAY P/ RESPOSTAS INVISIVEIS LDA,-40.00,D,9445.04,0,0,,,,,
2025-05-23,2025-05-23,COMPRA 6519 E LECLERC CALDAS DA CAL CONTACTLESS,-45.20,D,9399.84,0,0,,,,,
2025-05-23,2025-05-23,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,9399.76,0,0,,,,,
2025-05-26,2025-05-26,COMPRA 6519 MIGUEL MEXIA GAMAS CALD CONTACTLESS,-8.30,D,9391.46,0,0,,,,,
2025-05-26,2025-05-26,COMPRA 0885 UNIQUE COFFEE CALDAS DA CONTACTLESS,-12.50,D,9378.96,0,0,,,,,
2025-05-26,2025-05-26,COMPRA 0885 VINTAGE SPECTRUM LDACLD CONTACTLESS,-29.50,D,9349.46,0,0,,,,,
2025-05-26,2025-05-26,COMPRA 6519 VINTAGE SPECTRUM LDACLD CONTACTLESS,-4.50,D,9344.96,0,0,,,,,
2025-05-26,2025-05-26,TRF MB WAY P/ RITA MARGARIDA DOMINGOS FERREIRA,-152.00,D,9192.96,0,0,,,,,
2025-05-26,2025-05-26,TRF MB WAY P/ IRIS SILVA ROCHA,-45.00,D,9147.96,0,0,,,,,
2025-05-26,2025-05-26,COMPRA 6519 PINGO DOCE CALDAS RACAL CONTACTLESS,-73.93,D,9074.03,0,0,,,,,
2025-05-26,2025-05-26,TRF MB WAY P/ TRACEY ALEXIS GIBSON,-42.00,D,9032.03,0,0,,,,,
2025-05-26,2025-05-26,LEV ATM 0885 193   Caldas Rainha CTT -R Eng Dua,-100.00,D,8932.03,0,0,,,,,
2025-05-27,2025-05-27,COMISSAO TRF MBWAY 45.00 APP MB WAY,-0.09,D,8931.94,0,0,,,,,
2025-05-27,2025-05-27,COMPRA 0885 help.max.com Stockholm SE,-4.99,D,8926.95,0,0,,,,,
2025-05-27,2025-05-27,COMISSAO TRF MBWAY 152.00 APP MB WAY,-0.30,D,8926.65,0,0,,,,,
2025-05-27,2025-05-27,IMPOSTO DO SELO,-0.01,D,8926.64,0,0,,,,,
2025-05-27,2025-05-27,COMISSAO TRF MBWAY 42.00 APP MB WAY,-0.08,D,8926.56,0,0,,,,,
2025-05-27,2025-05-27,COMPRA 0885 CHILDRENS WORLD LDA 2500-825 C. RAI,-19.00,D,8907.56,0,0,,,,,
2025-05-27,2025-05-27,"COMPRA 6519 IFTHENPAY, LDA S M LAMAS",-8.00,D,8899.56,0,0,,,,,
2025-05-27,2025-05-27,LEV ATM 6519 BESCL Caldas da Rai Praca 25 de Ab,-150.00,D,8749.56,0,0,,,,,
2025-05-27,2025-05-27,COMPRA 6519 PIMPOES PISCINAS MUCALD CONTACTLESS,-21.00,D,8728.56,0,0,,,,,
2025-05-28,2025-05-28,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,8688.56,0,0,,,,,
2025-05-28,2025-05-28,COMPRA 0885 CLINICA CUF LEIRIA COIMBRA,-34.00,D,8654.56,0,0,,,,,
2025-05-29,2025-05-29,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,8654.48,0,0,,,,,
2025-05-29,2025-05-29,COMPRA 6519 MONTEPIO R D. LEONORCAL CONTACTLESS,-55.00,D,8599.48,0,0,,,,,
2025-05-29,2025-05-29,COMPRA 6519 PINGO DOCE CALDAS CALDA CONTACTLESS,-26.37,D,8573.11,0,0,,,,,
2025-05-29,2025-05-29,COMPRA 6519 PINGO DOCE CALDAS DA RA CONTACTLESS,-14.04,D,8559.07,0,0,,,,,
2025-05-30,2025-05-30,COMPRA 6519 HOSP CUF TORRES VEDRAS  CONTACTLESS,-19.00,D,8540.07,0,0,,,,,
2025-05-30,2025-05-30,COMPRA 6519 FARMACIA GARCAO 2560-253 T VEDRAS,-24.80,D,8515.27,0,0,,,,,
2025-05-30,2025-05-30,TRF P/ RESPOSTAS INVISIVEIS LDA,-40.00,D,8475.27,0,0,,,,,
2025-06-02,2025-06-02,COMPRA 0885 THE BLACK SHEEP PUB 250 CONTACTLESS,-47.00,D,8428.27,0,0,,,,,
2025-06-02,2025-06-02,LEV ATM 0885 193   Caldas Rainha CTT -R Eng Dua,-100.00,D,8328.27,0,0,,,,,
2025-06-02,2025-06-02,COMPRA 0885 CINEPLACE LA VIE CALCAL CONTACTLESS,-22.30,D,8305.97,0,0,,,,,
2025-06-02,2025-06-02,COMPRA 6519 EST SERVICO BP TORRES NOVAS 2350-46,-81.37,D,8224.6,0,0,,,,,
2025-06-02,2025-06-02,COMPRA 6519 PINGO DOCE CALDAS DA RA CONTACTLESS,-60.49,D,8164.11,0,0,,,,,
2025-06-02,2025-06-02,DD OCIDENTAL SAUDE    DI78637755 00254458645JUN,-257.95,D,7906.16,0,0,,,,,
2025-06-02,2025-06-02,DD FF CALDAS UNIP 00795209010020 PT77114654,-25.90,D,7880.26,0,0,,,,,
2025-06-02,2025-06-02,TRF P/ Cidade Logica LDA,-611.92,D,7268.34,0,0,,,,,
2025-06-02,2025-06-02,COMPRA 6519 WESTBIKE CLD RAINHA CAL CONTACTLESS,-29.30,D,7239.04,0,0,,,,,
2025-06-02,2025-06-02,COMPRA 0885 EVDCR 2500-810 C RAINHA,-84.60,D,7154.44,0,0,,,,,
2025-06-02,2025-06-02,PAG BXVAL- 6519 VIAVERDE,-18.20,D,7136.24,0,0,,,,,
2025-06-03,2025-06-03,DD BALANCE CALDAS 00100073355    PT90103750,-285.00,D,6851.24,0,0,,,,,
2025-06-03,2025-06-03,COMPRA 0885 Cais do Parque Foz do A CONTACTLESS,-62.00,D,6789.24,0,0,,,,,
2025-06-03,2025-06-03,COMPRA 6519 HOSPITAL CUF TORRES TORRES VEDRAS,-50.00,D,6739.24,0,0,,,,,
2025-06-04,2025-06-04,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-56.66,D,6682.58,0,0,,,,,
2025-06-04,2025-06-04,COM.MAN.CONTA PACOTE PROGRAMA PRESTIGE   052025,-15.00,D,6667.58,0,0,,,,,
2025-06-04,2025-06-04,IMPOSTO SELO ART 17.3.4,-0.60,D,6666.98,0,0,,,,,
2025-06-05,2025-06-05,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,6626.98,0,0,,,,,
2025-06-05,2025-06-05,"DD MEO, SA        42473235217    PT73101243",-35.79,D,6591.19,0,0,,,,,
2025-06-06,2025-06-06,DD SMAS Caldas da 05216908821    PT09119176,-37.90,D,6553.29,0,0,,,,,
2025-06-06,2025-06-06,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,6553.21,0,0,,,,,
2025-06-06,2025-06-06,COMPRA 6519 ALDI CALDAS RAINHA CALD CONTACTLESS,-31.19,D,6522.02,0,0,,,,,
2025-06-06,2025-06-06,COMPRA 6519 REST O CASTIGO ALCOBACA CONTACTLESS,-115.00,D,6407.02,0,0,,,,,
2025-06-06,2025-06-06,COMPRA 6519 GOLDPET CALDAS RAINHA,-23.17,D,6383.85,0,0,,,,,
2025-06-06,2025-06-06,COMPRA 0885 VINTAGE SPECTRUM LDACLD RAINHA,-26.00,D,6357.85,0,0,,,,,
2025-06-06,2025-06-06,COMPRA 0885 MINIPRECO CALDAS DA RAI CONTACTLESS,-10.86,D,6346.99,0,0,,,,,
2025-06-09,2025-06-09,COMPRA 0885 WHAT THE FOLK CALDAS DA CONTACTLESS,-26.20,D,6320.79,0,0,,,,,
2025-06-09,2025-06-09,COMPRA 0885 PINGO DOCE CALDAS DA RA CONTACTLESS,-20.55,D,6300.24,0,0,,,,,
2025-06-09,2025-06-09,COMPRA 6519 PARQUE ESTACIONAMENTCALDAS RAINHA,-35.00,D,6265.24,0,0,,,,,
2025-06-09,2025-06-09,DD Colegio Rainha CRDL084314     PT02117362,-100.00,D,6165.24,0,0,,,,,
2025-06-09,2025-06-09,DD Colegio Rainha CRDL084187     PT02117362,-115.00,D,6050.24,0,0,,,,,
2025-06-09,2025-06-09,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-11.06,D,6039.18,0,0,,,,,
2025-06-09,2025-06-09,TRF MB WAY P/ IRIS SILVA ROCHA,-45.00,D,5994.18,0,0,,,,,
2025-06-09,2025-06-09,COMPRA 0885 UNIQUE COFFEE CALDAS DA CONTACTLESS,-5.30,D,5988.88,0,0,,,,,
2025-06-09,2025-06-09,COMPRA 6519 E LECLERC CALDAS DA CAL CONTACTLESS,-97.11,D,5891.77,0,0,,,,,
2025-06-09,2025-06-09,PAG BXVAL- 6519 VIAVERDE,-19.10,D,5872.67,0,0,,,,,
2025-06-10,2025-06-10,COMPRA 6519 Cais do Parque Foz do A CONTACTLESS,-12.30,D,5860.37,0,0,,,,,
2025-06-10,2025-06-10,COMISSAO TRF MBWAY 45.00 APP MB WAY,-0.09,D,5860.28,0,0,,,,,
2025-06-10,2025-06-10,COMPRA 0885 HIPERFAMILIA LDA CALDAS DA RAINHA,-12.45,D,5847.83,0,0,,,,,
2025-06-11,2025-06-11,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-11.31,D,5836.52,0,0,,,,,
2025-06-11,2025-06-11,TRF MB WAY P/ NUNO MIGUEL GONCALVES E LEON MOTA,-80.00,D,5756.52,0,0,,,,,
2025-06-11,2025-06-11,COMPRA 0885 GAUCHOS CALDAS DA RAINH CONTACTLESS,-11.50,D,5745.02,0,0,,,,,
2025-06-11,2025-06-11,COMPRA 0885 MINIPRECO CALDAS DA RAI CONTACTLESS,-3.63,D,5741.39,0,0,,,,,
2025-06-12,2025-06-12,COMISSAO TRF MBWAY 80.00 APP MB WAY,-0.16,D,5741.23,0,0,,,,,
2025-06-12,2025-06-12,IMPOSTO DO SELO,-0.01,D,5741.22,0,0,,,,,
2025-06-12,2025-06-12,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,5701.22,0,0,,,,,
2025-06-12,2025-06-12,COMPRA 6519 PINGO DOCE CALDAS DA RA CONTACTLESS,-71.59,D,5629.63,0,0,,,,,
2025-06-13,2025-06-13,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,5629.55,0,0,,,,,
2025-06-13,2025-06-13,LEV ATM 6519 BCP   Caldas Rainha Pc da Republic,-150.00,D,5479.55,0,0,,,,,
2025-06-13,2025-06-13,LEV ATM 0885 193   Caldas Rainha CTT -R Eng Dua,-100.00,D,5379.55,0,0,,,,,
2025-06-13,2025-06-13,COMPRA 0885 MIGUEL MEXIA GAMAS CALD CONTACTLESS,-7.60,D,5371.95,0,0,,,,,
2025-06-13,2025-06-13,MBW 6519 PAG-ESTADO      167825390832809,-158.29,D,5213.66,0,0,,,,,
2025-06-13,2025-06-13,TRF MB WAY P/ RESPOSTAS INVISIVEIS LDA,-40.00,D,5173.66,0,0,,,,,
2025-06-13,2025-06-13,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,5173.58,0,0,,,,,
2025-06-16,2025-06-16,COMPRA 0885 LIDL AGRADECE CALDAS DA CONTACTLESS,-115.90,D,5057.68,0,0,,,,,
2025-06-16,2025-06-16,COMPRA 6519 HIPER CHINA CALDAS DA R CONTACTLESS,-17.95,D,5039.73,0,0,,,,,
2025-06-16,2025-06-16,DD EDP COMERCIAL- 16010011415904 PT34100781,-98.74,D,4940.99,0,0,,,,,
2025-06-16,2025-06-16,COMPRA 0885 CARTORIO NOTARIAL 2500-130 C RAINHA,-12.30,D,4928.69,0,0,,,,,
2025-06-17,2025-06-17,COMPRA 6519 PORTO EDITORA PORTO,-72.55,D,4856.14,0,0,,,,,
2025-06-17,2025-06-17,LEV ATM 0885 193   Caldas Rainha CTT -R Eng Dua,-100.00,D,4756.14,0,0,,,,,
2025-06-17,2025-06-17,COMPRA 0885 HIPER CHINA CALDAS DA R CONTACTLESS,-13.60,D,4742.54,0,0,,,,,
2025-06-17,2025-06-17,COMPRA 6519 ALDI CALDAS RAINHA CALD CONTACTLESS,-34.12,D,4708.42,0,0,,,,,
2025-06-17,2025-06-17,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,4668.42,0,0,,,,,
2025-06-17,2025-06-17,COMPRA 6519 DECATHLON AMADORA,-15.99,D,4652.43,0,0,,,,,
2025-06-17,2025-06-17,TRF MB WAY P/ RUI PEDRO JESUS RESSUREICAO OLIVE,-17.54,D,4634.89,0,0,,,,,
2025-06-18,2025-06-18,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,4634.81,0,0,,,,,
2025-06-18,2025-06-18,TRF MB WAY P/ ASHLEY JAYE LOEHN,-18.00,D,4616.81,0,0,,,,,
2025-06-18,2025-06-18,COMPRA 0885 PINGO DOCE CALDAS DA RA CONTACTLESS,-32.75,D,4584.06,0,0,,,,,
2025-06-19,2025-06-19,COMPRA 0885 KID TO KID 2500-216 C D CONTACTLESS,-21.45,D,4562.61,0,0,,,,,
2025-06-19,2025-06-19,COMPRA 6519 PROUD EARTH LDA OBIDOS  CONTACTLESS,-7.50,D,4555.11,0,0,,,,,
2025-06-19,2025-06-19,COMPRA 6519 PINGO DOCE OBIDOS       CONTACTLESS,-109.37,D,4445.74,0,0,,,,,
2025-06-20,2025-06-20,COMPRA 6519 TIGER BELLY CALDAS DA R CONTACTLESS,-62.46,D,4383.28,0,0,,,,,
2025-06-20,2025-06-20,COMPRA 6519 SA NOGUEIRA CALDAS DA R CONTACTLESS,-46.00,D,4337.28,0,0,,,,,
2025-06-20,2025-06-20,COMPRA 0885 BBL C RAINHA CALDAS DA RAINHA,-12.25,D,4325.03,0,0,,,,,
2025-06-23,2025-06-23,BCP4228651 MBWAY WOO 1600-404,-5.00,D,4320.03,0,0,,,,,
2025-06-23,2025-06-23,TRF MB WAY P/ JOAO JOSE FONSECA PEDRO DOS SANTO,-20.00,D,4300.03,0,0,,,,,
2025-06-23,2025-06-23,LEV ATM 6519 BCP   CALDAS RAINHA CC Caldas Viva,-150.00,D,4150.03,0,0,,,,,
2025-06-23,2025-06-23,COMPRA 6519 WELL S VIVACI CALDAS DA CONTACTLESS,-12.89,D,4137.14,0,0,,,,,
2025-06-23,2025-06-23,TRF MB WAY P/ IRIS SILVA ROCHA,-45.00,D,4092.14,0,0,,,,,
2025-06-23,2025-06-23,PAG BXVAL- 6519 VIAVERDE,-8.30,D,4083.84,0,0,,,,,
2025-06-24,2025-06-24,TRF MB WAY P/ MAKSYM BOHUN,-10.00,D,4073.84,0,0,,,,,
2025-06-24,2025-06-24,COMISSAO TRF MBWAY 45.00 APP MB WAY,-0.09,D,4073.75,0,0,,,,,
2025-06-24,2025-06-24,COMPRA 0885 CHILDRENS WORLD LDA 2500-825 C. RAI,-19.00,D,4054.75,0,0,,,,,
2025-06-24,2025-06-24,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,4014.75,0,0,,,,,
2025-06-25,2025-06-25,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,4014.67,0,0,,,,,
2025-06-25,2025-06-25,"COMPRA 6519 LIDL AGRADECE DEUS, N . CONTACTLESS",-44.11,D,3970.56,0,0,,,,,
2025-06-25,2025-06-25,COMPRA 0885 C. MEDICO DA AV. 2500-081 C. RAINHA,-55.00,D,3915.56,0,0,,,,,
2025-06-25,2025-06-25,LEV ATM 0885 193   Caldas Rainha CTT -R Eng Dua,-200.00,D,3715.56,0,0,,,,,
2025-06-25,2025-06-25,COMPRA 0885 EST SERVICO POSTO BP CALDAS DA RAIN,-83.49,D,3632.07,0,0,,,,,
2025-06-25,2025-06-25,TRF MB WAY P/ ANA TERESA FERREIRA CALADO  CS,-10.00,D,3622.07,0,0,,,,,
2025-06-26,2025-06-26,TRF MB WAY P/ IRIS SILVA ROCHA,-45.00,D,3577.07,0,0,,,,,
2025-06-26,2025-06-26,COMPRA 0885 MIGUEL MEXIA GAMAS CALD CONTACTLESS,-7.10,D,3569.97,0,0,,,,,
2025-06-26,2025-06-26,COMPRA 6519 PINGO DOCE CALDAS DA RA CONTACTLESS,-25.12,D,3544.85,0,0,,,,,
2025-06-27,2025-06-27,COMISSAO TRF MBWAY 45.00 APP MB WAY,-0.09,D,3544.76,0,0,,,,,
2025-06-27,2025-06-27,COMPRA 0885 help.max.com Stockholm SE,-4.99,D,3539.77,0,0,,,,,
2025-06-27,2025-06-27,COMPRA 6519 FARMACIA MALDONADO 2500-253 CLD RAI,-24.30,D,3515.47,0,0,,,,,
2025-06-27,2025-06-27,TRF MB WAY P/ MARIANA DE SOUSA FERREIRA MARQUES,-1.50,D,3513.97,0,0,,,,,
2025-06-27,2025-06-27,COMPRA 6519 HIPER CHINA CALDAS DA RAINHA,-8.95,D,3505.02,0,0,,,,,
2025-06-30,2025-06-30,COMPRA 0885 MIGUEL MEXIA GAMAS CALD CONTACTLESS,-8.30,D,3496.72,0,0,,,,,
2025-06-30,2025-06-30,COMPRA 0885 MARGARIDA MARIA CALDAS  CONTACTLESS,-68.00,D,3428.72,0,0,,,,,
2025-06-30,2025-06-30,TRF MB WAY P/ ASHLEY JAYE LOEHN,-12.00,D,3416.72,0,0,,,,,
2025-06-30,2025-06-30,COMPRA 0885 PINGO DOCE CALDAS DA RA CONTACTLESS,-89.18,D,3327.54,0,0,,,,,
2025-06-30,2025-06-30,LEV ATM 0885 CCAM  CALDAS RAINHA C Cultural Cal,-100.00,D,3227.54,0,0,,,,,
2025-06-30,2025-06-30,COMPRA 0885 PARQUE ESTACIONAMENTCALDAS RAINHA,-35.00,D,3192.54,0,0,,,,,
2025-07-01,2025-07-01,DD OCIDENTAL SAUDE    DI78637755 00254458645JUL,-257.95,D,2934.59,0,0,,,,,
2025-07-01,2025-07-01,DD FF CALDAS UNIP 00795209010020 PT77114654,-25.90,D,2908.69,0,0,,,,,
2025-07-02,2025-07-02,TRF. P/O Wise,1691.06,P,3599.66,0,0,,,,,
2025-07-02,2025-07-02,COMPRA 0885 EVDCR 2500-810 C RAINHA,-70.50,D,3529.16,0,0,,,,,
2025-07-02,2025-07-02,DD BALANCE CALDAS 00100073355    PT90103750,-285.00,D,2623.69,0,0,,,,,
2025-07-02,2025-07-02,COMPRA 0885 LIDL AGRADECE CALDAS DA CONTACTLESS,-30.21,D,2593.48,0,0,,,,,
2025-07-02,2025-07-02,TRF MB WAY P/ MARGARIDA CUNHA,-40.00,D,2553.48,0,0,,,,,
2025-07-02,2025-07-02,COMPRA 0885 LEFTIES CALDAS DA RAINH CONTACTLESS,-32.96,D,2520.52,0,0,,,,,
2025-07-02,2025-07-02,TRF P/ Cidade Logica LDA,-611.92,D,1908.6,0,0,,,,,
2025-07-03,2025-07-03,COMISSAO TRF MBWAY 40.00 APP MB WAY,-0.08,D,3529.08,0,0,,,,,
2025-07-03,2025-07-03,COMPRA 0885 MIGUEL MEXIA GAMAS CALD CONTACTLESS,-6.40,D,3522.68,0,0,,,,,
2025-07-03,2025-07-03,COM.MAN.CONTA PACOTE PROGRAMA PRESTIGE   062025,-15.00,D,3507.68,0,0,,,,,
2025-07-03,2025-07-03,IMPOSTO SELO ART 17.3.4,-0.60,D,3507.08,0,0,,,,,
2025-07-04,2025-07-04,TRF P/ RESPOSTAS INVISIVEIS LDA,-40.00,D,3467.08,0,0,,,,,
2025-07-04,2025-07-04,COMPRA 0885 MINIPRECO CALDAS DA RAI CONTACTLESS,-14.88,D,3452.2,0,0,,,,,
2025-07-07,2025-07-07,COMPRA 0885 A CASA ALCOBACA         CONTACTLESS,-13.50,D,3438.7,0,0,,,,,
2025-07-07,2025-07-07,COMPRA 0885 GAUCHOS CALDAS DA RAINH CONTACTLESS,-30.95,D,3407.75,0,0,,,,,
2025-07-07,2025-07-07,COMPRA 0885 GRUTAS DE MIRA DE AIMIR CONTACTLESS,-17.40,D,3390.35,0,0,,,,,
2025-07-07,2025-07-07,COMPRA 0885 MUNICIPIO DE LEIRIA 240 CONTACTLESS,-4.20,D,3386.15,0,0,,,,,
2025-07-07,2025-07-07,COMPRA 0885 MATA BICHO LEIRIA       CONTACTLESS,-72.10,D,3314.05,0,0,,,,,
2025-07-08,2025-07-08,DD Colegio Rainha CRDL084314     PT02117362,-30.00,D,3284.05,0,0,,,,,
2025-07-08,2025-07-08,"DD MEO, SA        42473235217    PT73101243",-35.79,D,3248.26,0,0,,,,,
2025-07-08,2025-07-08,DD Colegio Rainha CRDL084187     PT02117362,-37.00,D,3211.26,0,0,,,,,
